name,category,address,city,state,postcode,phone,email,facebook,osm_type,osm_id,osm_url,latitude,longitude,source_region,confidence_score,no_website_signal,verification_status,search_query,verification_error
AAA Insurance,office:insurance,2156 Penfield Road,Penfield,NY,14526,,,,way,695971829,https://www.openstreetmap.org/way/695971829,43.1312323,-77.4435252,Monroe County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""AAA Insurance""","No cached search result for ""AAA Insurance"""
AAMCO,shop:car_repair,398 West Commercial Street,East Rochester,NY,14445,,,,way,689018119,https://www.openstreetmap.org/way/689018119,43.1151421,-77.4942343,Monroe County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""AAMCO""","No cached search result for ""AAMCO"""
Aartpark Hotel,tourism:hotel,280 Portage Road,Lewiston,NY,14092,,,,way,830544421,https://www.openstreetmap.org/way/830544421,43.170039,-79.0321895,Niagara County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Aartpark Hotel""","No cached search result for ""Aartpark Hotel"""
Abandoned Rainbow Centre Factory Outlet,shop:mall,302 Rainbow Boulevard,Niagara Falls,NY,14303,,,,way,991806228,https://www.openstreetmap.org/way/991806228,43.0871694,-79.0624021,Niagara County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Abandoned Rainbow Centre Factory Outlet""","No cached search result for ""Abandoned Rainbow Centre Factory Outlet"""
Abbott Family Dental,amenity:dentist,3714 Abbott Road,Buffalo,NY,14219,,,,way,1395193636,https://www.openstreetmap.org/way/1395193636,42.7824412,-78.7904759,Erie County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Abbott Family Dental""","No cached search result for ""Abbott Family Dental"""
ABC Gates Bowl,leisure:bowling_alley,645 Spencerport Road,Rochester,NY,14606,,,,way,519699956,https://www.openstreetmap.org/way/519699956,43.1700508,-77.7078784,Monroe County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""ABC Gates Bowl""","No cached search result for ""ABC Gates Bowl"""
Abdel Furniture,shop:furniture,2209 Niagara Street Unit 100,Buffalo,NY,14207,,,,node,11225615563,https://www.openstreetmap.org/node/11225615563,42.9449444,-78.9063536,Erie County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Abdel Furniture""","No cached search result for ""Abdel Furniture"""
Above & Biondo Automotive,shop:car_repair,2743 Eggert Road,Tonawanda,NY,14150,,,,way,1222609745,https://www.openstreetmap.org/way/1222609745,42.9902303,-78.8382498,Erie County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Above & Biondo Automotive""","No cached search result for ""Above & Biondo Automotive"""
Abyssinia,amenity:restaurant,1657 Mount Hope Avenue,Rochester,NY,14620,,,,node,6747233800,https://www.openstreetmap.org/node/6747233800,43.1178926,-77.6215569,Monroe County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Abyssinia""","No cached search result for ""Abyssinia"""
Ace Dental,amenity:dentist,3302 Sheridan Drive,Buffalo,NY,14226,,,,node,10212548737,https://www.openstreetmap.org/node/10212548737,42.9806019,-78.8111643,Erie County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Ace Dental""","No cached search result for ""Ace Dental"""
Ace Kitchen & Bath,shop:kitchen,5100 Genesee Street,Buffalo,NY,14225,,,,node,10749428379,https://www.openstreetmap.org/node/10749428379,42.9381537,-78.6976857,Erie County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Ace Kitchen & Bath""","No cached search result for ""Ace Kitchen & Bath"""
Ace Swim & Leisure,shop:swimming_pool,610 North Greece Road Unit 1,Hilton,NY,14468,,,,node,10172834322,https://www.openstreetmap.org/node/10172834322,43.2548658,-77.7321283,Monroe County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Ace Swim & Leisure""","No cached search result for ""Ace Swim & Leisure"""
Aceti's Wine & Spirits,shop:wine,2156 Grand Island Boulevard,Grand Island,NY,14072,,,,node,9194503430,https://www.openstreetmap.org/node/9194503430,43.0201408,-78.9632263,Erie County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Aceti's Wine & Spirits""","No cached search result for ""Aceti's Wine & Spirits"""
Acquilano Wine Cellars,shop:wine,143 South Main Street,Ontario County,NY,,,,,node,12752743986,https://www.openstreetmap.org/node/12752743986,42.8857893,-77.2796167,Ontario County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Acquilano Wine Cellars""","No cached search result for ""Acquilano Wine Cellars"""
Addy's Wine & Spirits,shop:wine,8268 Transit Road,Buffalo,NY,14221,,,,way,1148346305,https://www.openstreetmap.org/way/1148346305,42.9928573,-78.6990889,Erie County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Addy's Wine & Spirits""","No cached search result for ""Addy's Wine & Spirits"""
Adlais Native Pride,amenity:fuel,12689 Route 438,Irving,NY,14081,,,,node,1547431537,https://www.openstreetmap.org/node/1547431537,42.5436595,-79.0175111,Erie County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Adlais Native Pride""","No cached search result for ""Adlais Native Pride"""
Adoring Pets Vet,amenity:veterinary,484 Sunset Drive,Hamburg,NY,14075,,,,way,560226711,https://www.openstreetmap.org/way/560226711,42.7372367,-78.8439961,Erie County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Adoring Pets Vet""","No cached search result for ""Adoring Pets Vet"""
Adult Galaxy,shop:erotic,2113 Niagara Falls Boulevard,Buffalo,NY,14228,,,,way,977071115,https://www.openstreetmap.org/way/977071115,43.0119071,-78.821799,Erie County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Adult Galaxy""","No cached search result for ""Adult Galaxy"""
Advance Auto Parts,shop:car_parts,3333 West Henrietta Road Unit 38,Rochester,NY,14623,,,,node,8786035658,https://www.openstreetmap.org/node/8786035658,43.0894942,-77.645784,Monroe County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Advance Auto Parts""","No cached search result for ""Advance Auto Parts"""
Advanced Lock & Key,shop:locksmith,671 Englewood Avenue,Buffalo,NY,14223,,,,way,1499435613,https://www.openstreetmap.org/way/1499435613,42.9649864,-78.8433795,Erie County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Advanced Lock & Key""","No cached search result for ""Advanced Lock & Key"""
Adventure Landing,tourism:attraction,3340 Ridge Road West,Rochester,NY,14626,,,,relation,8037916,https://www.openstreetmap.org/relation/8037916,43.2126587,-77.7171055,Monroe County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Adventure Landing""","No cached search result for ""Adventure Landing"""
Aegorstein Insurance,office:insurance,,Monroe County,NY,,+1-585-436-8607,,,node,13711710476,https://www.openstreetmap.org/node/13711710476,43.1509486,-77.6326042,Monroe County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Aegorstein Insurance""","No cached search result for ""Aegorstein Insurance"""
Aeropostale Outlet,shop:clothes,1672 Military Road,Niagara Falls,NY,14304,,,,node,9201121818,https://www.openstreetmap.org/node/9201121818,43.0970856,-78.9780029,Niagara County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Aeropostale Outlet""","No cached search result for ""Aeropostale Outlet"""
African Market,shop:supermarket,,Erie County,NY,,+17168828786,,,node,8241482149,https://www.openstreetmap.org/node/8241482149,42.9235825,-78.8898108,Erie County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""African Market""","No cached search result for ""African Market"""
Aftercare Nursing,healthcare:hospice,1370 Military Road Unit 50,Niagara Falls,NY,14304,,,,node,10276525259,https://www.openstreetmap.org/node/10276525259,43.092211,-78.9702546,Niagara County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Aftercare Nursing""","No cached search result for ""Aftercare Nursing"""
Agape Center,office:yes,Unit 1000,Monroe County,NY,,,,,node,13132195873,https://www.openstreetmap.org/node/13132195873,43.0966789,-77.5242735,Monroe County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Agape Center""","No cached search result for ""Agape Center"""
Agor Enterprises,shop:car_parts,951 Panorama Trail South,Rochester,NY,14625,,,,way,295557500,https://www.openstreetmap.org/way/295557500,43.1240282,-77.4886097,Monroe County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Agor Enterprises""","No cached search result for ""Agor Enterprises"""
AIM (Advanced Interconnect Manufacturing),shop:electrical,780 Canning Parkway,Victor,NY,14564,,,,way,1018578930,https://www.openstreetmap.org/way/1018578930,43.0009144,-77.4756729,Ontario County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""AIM (Advanced Interconnect Manufacturing)""","No cached search result for ""AIM (Advanced Interconnect Manufacturing)"""
Airport Discount Wine & Spirits,shop:wine,4933 Genesee Street,Buffalo,NY,14225,,,,node,13458889742,https://www.openstreetmap.org/node/13458889742,42.9363046,-78.704759,Erie County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Airport Discount Wine & Spirits""","No cached search result for ""Airport Discount Wine & Spirits"""
Airport Plaza Jewelers The Showroom,shop:jewelry,4230 Union Road,Buffalo,NY,14225,,,,node,10114667217,https://www.openstreetmap.org/node/10114667217,42.929742,-78.7548355,Erie County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Airport Plaza Jewelers The Showroom""","No cached search result for ""Airport Plaza Jewelers The Showroom"""
Akron Ale House,amenity:restaurant,15 Main Street,Akron,NY,14001,,,,way,638772220,https://www.openstreetmap.org/way/638772220,43.0199917,-78.5022156,Erie County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Akron Ale House""","No cached search result for ""Akron Ale House"""
Akron Pharmacy,amenity:pharmacy,58 Main Street,Akron,NY,14001,,,,node,4664064127,https://www.openstreetmap.org/node/4664064127,43.0202634,-78.5002646,Erie County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Akron Pharmacy""","No cached search result for ""Akron Pharmacy"""
Akropolis,amenity:restaurant,Canal Street,Wayne County,NY,,,,,node,4976320828,https://www.openstreetmap.org/node/4976320828,43.0639428,-77.2245149,Wayne County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Akropolis""","No cached search result for ""Akropolis"""
Akropolis Take-Out,amenity:restaurant,4025 Route 5 and 20,Canandaigua,NY,14424,,,,way,825522338,https://www.openstreetmap.org/way/825522338,42.8651906,-77.2216131,Ontario County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Akropolis Take-Out""","No cached search result for ""Akropolis Take-Out"""
Al Qimma Halal Grill,amenity:restaurant,4236 Union Road,Buffalo,NY,14225,,,,node,10114667219,https://www.openstreetmap.org/node/10114667219,42.9298599,-78.7548369,Erie County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Al Qimma Halal Grill""","No cached search result for ""Al Qimma Halal Grill"""
Al-Ross Screen Printing & Embroidery,shop:yes,2873 Sheridan Drive,Tonawanda,NY,14150,,,,node,10198252777,https://www.openstreetmap.org/node/10198252777,42.9803763,-78.8270226,Erie County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Al-Ross Screen Printing & Embroidery""","No cached search result for ""Al-Ross Screen Printing & Embroidery"""
Al's Tree Service,craft:gardener,650 Two Mile Creek Road,Tonawanda,NY,14150,,,,way,806553321,https://www.openstreetmap.org/way/806553321,43.0001747,-78.9048207,Erie County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Al's Tree Service""","No cached search result for ""Al's Tree Service"""
Aladdin's,amenity:restaurant,,Ontario County,NY,,+1-585-314-5000,,,node,13058795427,https://www.openstreetmap.org/node/13058795427,43.0342225,-77.4450131,Ontario County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Aladdin's""","No cached search result for ""Aladdin's"""
Aladdin's Natural Eatery,amenity:restaurant,8 Schoen Place,Pittsford,NY,14534,,,,way,540921502,https://www.openstreetmap.org/way/540921502,43.0922436,-77.5133019,Monroe County,65,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Aladdin's Natural Eatery""","No cached search result for ""Aladdin's Natural Eatery"""
